ORIGIN_SUBZONE,DESTINATION_SUBZONE,PT_COUNT,VH_COUNT,WK_COUNT,COUNT
AMSZ01,AMSZ01,4,5.6808279842658065,44.45813711598134,54.13896510024715
AMSZ01,AMSZ02,5,1.4645292617444445,2.709506732685482,9.174035994429927
AMSZ01,AMSZ03,12,1.7883753693963227,2.015700515472338,15.804075884868661
AMSZ01,AMSZ04,4,0.7728472807464692,0.4701103351530195,5.242957615899488
AMSZ01,AMSZ05,4,1.7580869421182481,1.4344543711570046,7.192541313275252
AMSZ01,AMSZ06,8,1.9474475334162193,0.46984823066012227,10.417295764076343
AMSZ01,AMSZ07,3,1.6514541701489125,0.0,4.651454170148913
AMSZ01,AMSZ09,8,1.08264554970857,0.303769572585676,9.386415122294245
AMSZ01,AMSZ10,3,0.9128533882796527,0.06549478964826856,3.9783481779279213
AMSZ01,AMSZ11,1,0.13858430183171125,0.030336825115363453,1.1689211269470747
AMSZ01,AMSZ12,5,0.7985635951843347,0.6610806638469074,6.459644259031242
AMSZ01,BDSZ01,2,1.101543509107018,0.0,3.1015435091070183
AMSZ01,BDSZ03,1,0.6384467960376095,0.0,1.6384467960376095
AMSZ01,BDSZ04,2,0.8073123089367981,0.0,2.807312308936798
AMSZ01,BDSZ06,1,0.7199122512819845,0.0,1.7199122512819844
AMSZ01,BKSZ09,1,0.38121130256597935,0.0,1.3812113025659793
AMSZ01,BMSZ14,1,0.14113129956212844,0.0,1.1411312995621286
AMSZ01,BPSZ03,1,0.36550075235449103,0.0,1.365500752354491
AMSZ01,BSSZ01,12,3.8858461014475525,0.4588699948894124,16.344716096336963
AMSZ01,BSSZ02,3,2.176405377597492,0.2188593184789967,5.395264696076489
AMSZ01,BTSZ01,1,0.49542030028399014,0.0,1.49542030028399
AMSZ01,BTSZ05,1,0.21063607945556906,0.0,1.210636079455569
AMSZ01,CHSZ03,2,1.3982437597749529,0.0,3.398243759774953
AMSZ01,CKSZ03,4,1.6444448974251578,0.0,5.644444897425158
AMSZ01,CKSZ04,1,0.25582489951419585,0.0,1.2558248995141958
AMSZ01,CKSZ05,1,0.2043513572493623,0.0,1.2043513572493623
AMSZ01,CKSZ06,1,0.4349296814453649,0.0,1.434929681445365
AMSZ01,CLSZ03,1,0.42478143746365016,0.0,1.42478143746365
AMSZ01,CLSZ04,1,0.2800562810704331,0.0,1.2800562810704332
AMSZ01,CLSZ05,1,0.2336871291981787,0.0,1.2336871291981786
AMSZ01,DTSZ02,3,0.8828505840535664,0.0,3.8828505840535663
AMSZ01,DTSZ09,2,0.23492758576086273,0.0,2.234927585760863
AMSZ01,DTSZ12,1,0.16875281015980698,0.0,1.168752810159807
AMSZ01,GLSZ02,2,0.4583237615700545,0.0,2.4583237615700546
AMSZ01,HGSZ01,1,0.34537933076335,0.0,1.34537933076335
AMSZ01,HGSZ02,2,1.4120180163661011,0.0,3.412018016366101
AMSZ01,HGSZ03,1,0.7281386770841648,0.0,1.7281386770841647
AMSZ01,HGSZ04,8,3.7518026661365487,0.0,11.751802666136548
AMSZ01,HGSZ05,1,0.7821075293020726,0.0,1.7821075293020727
AMSZ01,HGSZ06,7,2.1192348558408387,0.0,9.119234855840839
AMSZ01,HGSZ07,4,0.7911827844841521,0.0,4.791182784484152
AMSZ01,HGSZ08,2,0.7468061301623395,0.0,2.7468061301623394
AMSZ01,JESZ05,1,0.3112788776927941,0.0,1.3112788776927942
AMSZ01,JWSZ02,1,0.30571032544677135,0.0,1.3057103254467712
AMSZ01,JWSZ04,1,0.5245012013999603,0.0,1.5245012013999601
AMSZ01,JWSZ08,1,0.6418017750580491,0.0,1.6418017750580491
AMSZ01,KLSZ01,1,0.8281439335316625,0.0,1.8281439335316625
AMSZ01,KLSZ02,1,0.2165774491477438,0.0,1.216577449147744
AMSZ01,KLSZ05,1,0.21520633971075068,0.0,1.2152063397107506
AMSZ01,KLSZ06,1,0.5665086407243757,0.0,1.5665086407243756
AMSZ01,MUSZ01,1,0.30216798385640753,0.0,1.3021679838564075
AMSZ01,NTSZ03,1,0.12908729232776328,0.0,1.1290872923277633
AMSZ01,NVSZ01,1,1.1425450530938785,0.0,2.1425450530938788
AMSZ01,NVSZ02,3,0.957145370059327,0.0,3.957145370059327
AMSZ01,ORSZ02,5,1.0260332764282676,0.0,6.026033276428268
AMSZ01,OTSZ03,4,1.2119179041636947,0.0,5.211917904163695
AMSZ01,OTSZ04,1,0.08508732736100588,0.0,1.085087327361006
AMSZ01,PGSZ02,1,0.5328315833875176,0.0,1.5328315833875177
AMSZ01,PGSZ03,3,0.9699682338038382,0.0,3.9699682338038382
AMSZ01,PGSZ04,2,1.3467244575819148,0.0,3.3467244575819146
AMSZ01,PGSZ05,3,1.6396836834413082,0.0,4.639683683441309
AMSZ01,PLSZ04,1,0.0622984641589263,0.0,1.0622984641589264
AMSZ01,PRSZ05,1,0.6997696773249689,0.0,1.6997696773249689
AMSZ01,PRSZ08,1,0.20629917603013578,0.0,1.2062991760301358
AMSZ01,QTSZ05,1,0.35781839940458354,0.0,1.3578183994045836
AMSZ01,QTSZ08,1,0.4298502648349815,0.0,1.4298502648349816
AMSZ01,QTSZ10,1,0.4005303693678897,0.0,1.4005303693678897
AMSZ01,QTSZ11,2,0.6733960456035932,0.0,2.6733960456035932
AMSZ01,RCSZ01,1,0.18420943115412888,0.0,1.184209431154129
