ORIGIN_SUBZONE,DESTINATION_SUBZONE,PT_COUNT,VH_COUNT,WK_COUNT,COUNT
AMSZ01,AMSZ01,4,3.7237020139641284,44.193037479705865,51.91673949366999
AMSZ01,AMSZ02,5,1.188940713703906,3.0720754218359976,9.261016135539904
AMSZ01,AMSZ03,12,1.6434916458804059,2.6487460741636863,16.292237720044092
AMSZ01,AMSZ04,4,0.5930593683845385,0.2488768978433257,4.841936266227864
AMSZ01,AMSZ05,4,1.5006372948980575,0.9098971711283467,6.410534466026404
AMSZ01,AMSZ06,8,1.847926725803681,0.4294366737371238,10.277363399540805
AMSZ01,AMSZ07,3,1.333220552148578,0.0,4.333220552148578
AMSZ01,AMSZ09,8,1.3651412665934006,0.40079166739849276,9.765932933991893
AMSZ01,AMSZ10,3,0.8848056890761689,0.05885771535187178,3.9436634044280403
AMSZ01,AMSZ11,1,0.10542842519364155,0.05116892131111201,1.1565973465047534
AMSZ01,AMSZ12,5,0.6136481024370627,0.480280019201944,6.093928121639006
AMSZ01,BDSZ01,2,1.2052522936520143,0.0,3.2052522936520145
AMSZ01,BDSZ03,1,0.6568628661551437,0.0,1.6568628661551437
AMSZ01,BDSZ04,2,0.9531839011245367,0.0,2.953183901124537
AMSZ01,BDSZ06,1,0.9706044555679697,0.0,1.9706044555679698
AMSZ01,BKSZ09,1,0.38895916158282823,0.0,1.3889591615828283
AMSZ01,BMSZ14,1,0.12978471247387466,0.0,1.1297847124738747
AMSZ01,BPSZ03,1,0.398483410108329,0.0,1.398483410108329
AMSZ01,BSSZ01,12,3.6880774902690585,0.4200836960153278,16.108161186284388
AMSZ01,BSSZ02,3,1.7079428375410624,0.2145447787531865,4.922487616294249
AMSZ01,BTSZ01,1,0.5080542725499422,0.0,1.5080542725499422
AMSZ01,BTSZ05,1,0.20018996381249932,0.0,1.2001899638124993
AMSZ01,CHSZ03,2,1.5794103020105035,0.0,3.5794103020105035
AMSZ01,CKSZ03,4,1.7432081514345616,0.0,5.743208151434562
AMSZ01,CKSZ04,1,0.2916057469663503,0.0,1.2916057469663502
AMSZ01,CKSZ05,1,0.20157231084165286,0.0,1.201572310841653
AMSZ01,CKSZ06,1,0.456990657354556,0.0,1.456990657354556
AMSZ01,CLSZ03,1,0.42825284700655236,0.0,1.4282528470065523
AMSZ01,CLSZ04,1,0.3443632793152244,0.0,1.3443632793152245
AMSZ01,CLSZ05,1,0.27194512750455363,0.0,1.2719451275045537
AMSZ01,DTSZ02,3,0.7512299232465535,0.0,3.7512299232465534
AMSZ01,DTSZ09,2,0.1740803012351092,0.0,2.1740803012351093
AMSZ01,DTSZ12,1,0.1618493905743395,0.0,1.1618493905743394
AMSZ01,GLSZ02,2,0.5056867247110058,0.0,2.5056867247110057
AMSZ01,HGSZ01,1,0.4040546990142923,0.0,1.4040546990142924
AMSZ01,HGSZ02,2,1.7151403098966063,0.0,3.715140309896606
AMSZ01,HGSZ03,1,0.7490928719563482,0.0,1.749092871956348
AMSZ01,HGSZ04,8,4.236109690978996,0.0,12.236109690978996
AMSZ01,HGSZ05,1,0.796038637406295,0.0,1.796038637406295
AMSZ01,HGSZ06,7,1.8987290840907471,0.0,8.898729084090746
AMSZ01,HGSZ07,4,0.7919325104489239,0.0,4.791932510448924
AMSZ01,HGSZ08,2,0.7771483780082452,0.0,2.777148378008245
AMSZ01,JESZ05,1,0.3659774226046063,0.0,1.3659774226046064
AMSZ01,JWSZ02,1,0.37505849735477154,0.0,1.3750584973547715
AMSZ01,JWSZ04,1,0.5212364671935354,0.0,1.5212364671935354
AMSZ01,JWSZ08,1,0.8348676088766633,0.0,1.8348676088766633
AMSZ01,KLSZ01,1,0.8539860140297572,0.0,1.8539860140297573
AMSZ01,KLSZ02,1,0.23673820649715469,0.0,1.2367382064971546
AMSZ01,KLSZ05,1,0.23038190668224198,0.0,1.230381906682242
AMSZ01,KLSZ06,1,0.5564476987141268,0.0,1.556447698714127
AMSZ01,MUSZ01,1,0.21072387712618462,0.0,1.2107238771261846
AMSZ01,NTSZ03,1,0.09764223913342951,0.0,1.0976422391334295
AMSZ01,NVSZ01,1,1.255323862381079,0.0,2.255323862381079
AMSZ01,NVSZ02,3,0.9966015883110169,0.0,3.996601588311017
AMSZ01,ORSZ02,5,1.0437421031565253,0.0,6.043742103156525
AMSZ01,OTSZ03,4,1.2133694395802315,0.0,5.213369439580232
AMSZ01,OTSZ04,1,0.06723679707707678,0.0,1.0672367970770769
AMSZ01,PGSZ02,1,0.5553489645101001,0.0,1.5553489645101002
AMSZ01,PGSZ03,3,1.0405946810757478,0.0,4.040594681075747
AMSZ01,PGSZ04,2,1.4832216712091995,0.0,3.4832216712091997
AMSZ01,PGSZ05,3,1.563214702522508,0.0,4.563214702522508
AMSZ01,PLSZ04,1,0.05006927551280394,0.0,1.050069275512804
AMSZ01,PRSZ05,1,0.7910704586200635,0.0,1.7910704586200636
AMSZ01,PRSZ08,1,0.4162589958012568,0.0,1.4162589958012568
AMSZ01,QTSZ05,1,0.3715200760643835,0.0,1.3715200760643835
AMSZ01,QTSZ08,1,0.4646180936477397,0.0,1.4646180936477398
AMSZ01,QTSZ10,1,0.38649500117653085,0.0,1.386495001176531
AMSZ01,QTSZ11,2,0.6953874197944412,0.0,2.695387419794441
AMSZ01,RCSZ01,1,0.16969806230938814,0.0,1.1696980623093882
AMSZ01,RCSZ03,1,0.11480454492610853,0.0,1.1148045449261086
AMSZ01,SBSZ01,2,1.0485076012548171,0.0,3.0485076012548173
AMSZ01,SBSZ03,5,1.0669153706367465,0.0,6.066915370636746
AMSZ01,SBSZ04,1,0.4781811355783945,0.0,1.4781811355783945
AMSZ01,SBSZ05,1,0.05139727068060957,0.0,1.0513972706806096
AMSZ01,SESZ02,3,1.8290875732025442,0.0,4.8290875732025444
AMSZ01,SESZ03,4,2.2761262675230474,0.0,6.276126267523047
AMSZ01,SESZ04,9,2.351574978064891,0.0,11.35157497806489
AMSZ01,SESZ05,1,0.4810592902859546,0.0,1.4810592902859545
AMSZ01,SESZ06,5,3.7080843949819213,0.0,8.70808439498192
AMSZ01,SGSZ01,2,1.63457607551518,0.3803080536889918,4.014884129204171
AMSZ01,SGSZ02,1,0.4041992016156773,0.0,1.4041992016156772
AMSZ01,SGSZ03,6,1.870715260375199,0.17049694778113358,8.041212208156333
AMSZ01,SGSZ04,13,2.140126845028178,1.16236707391973,16.302493918947906
AMSZ01,SGSZ05,1,0.49776092698942515,0.15737195063599024,1.6551328776254155
AMSZ01,SGSZ06,3,0.9989490091011238,0.0,3.998949009101124
AMSZ01,SGSZ07,1,0.364602433611555,0.0,1.364602433611555
AMSZ01,SRSZ01,1,0.29897392848182086,0.0,1.298973928481821
AMSZ01,SRSZ02,1,0.05803136291075677,0.0,1.0580313629107567
AMSZ01,TMSZ04,7,1.7401773159637022,0.0,8.740177315963702
AMSZ01,TPSZ01,1,0.5299149992273292,0.0,1.529914999227329
AMSZ01,TPSZ02,2,0.9336470525791594,0.0,2.9336470525791594
AMSZ01,TPSZ03,1,0.37560919821763106,0.0,1.375609198217631
AMSZ01,TPSZ04,1,0.24270331582394192,0.0,1.242703315823942
AMSZ01,TPSZ06,6,0.7015308129783273,0.0,6.701530812978327
AMSZ01,TPSZ07,1,0.2029112482800749,0.0,1.202911248280075
AMSZ01,TPSZ10,1,0.2397814918528679,0.0,1.239781491852868
AMSZ01,WDSZ02,7,1.2338714231613137,0.0,8.233871423161315
AMSZ01,WDSZ03,4,1.683481978577259,0.0,5.683481978577259
AMSZ01,WDSZ05,1,0.471458755162999,0.0,1.471458755162999
AMSZ01,WDSZ06,1,0.27903489187529024,0.0,1.2790348918752903
AMSZ01,YSSZ02,2,0.5977197944844636,0.0,2.5977197944844637
AMSZ01,YSSZ04,3,0.6953136835492748,0.0,3.6953136835492746
AMSZ01,YSSZ05,1,0.5620069163453475,0.0,1.5620069163453474
AMSZ01,YSSZ08,1,0.17971762456458704,0.0,1.179717624564587
AMSZ01,YSSZ09,10,1.9247767887245388,0.0,11.92477678872454
AMSZ02,AMSZ01,8,1.7143972826177443,5.140476576422123,14.854873859039866
AMSZ02,AMSZ02,7,1.314144094612743,39.184588378118235,47.49873247273098
AMSZ02,AMSZ05,1,0.633649530487075,0.5590946825405259,2.1927442130276007
AMSZ02,AMSZ06,1,0.4814017364841974,0.15159818179603318,1.6329999182802306
AMSZ02,AMSZ10,3,0.5817743242218083,0.16201992750286529,3.7437942517246734
AMSZ02,AMSZ11,1,0.044328714807270735,0.1765051751438714,1.220833889951142
AMSZ02,AMSZ12,1,0.14545879471724485,0.5358161367550256,1.6812749314722704
AMSZ02,BDSZ01,2,0.5084189810597554,0.0,2.5084189810597555
AMSZ02,BDSZ03,1,0.4083610564820836,0.0,1.4083610564820837
AMSZ02,BDSZ04,1,0.33999788452122703,0.0,1.339997884521227
AMSZ02,BKSZ07,1,0.28084037227378494,0.0,1.2808403722737849
AMSZ02,BMSZ01,2,0.4081529414484182,0.0,2.408152941448418
AMSZ02,BMSZ08,1,0.14310322201858725,0.0,1.1431032220185873
AMSZ02,BMSZ12,3,0.5065949514381903,0.0,3.50659495143819
AMSZ02,BMSZ15,1,0.09730996932995425,0.0,1.0973099693299542
AMSZ02,BMSZ17,1,0.2663712407012307,0.0,1.2663712407012306
AMSZ02,BSSZ01,5,1.0119038385225256,0.5105930592365534,6.522496897759079
AMSZ02,BSSZ02,1,0.5173142097320232,0.20187351082677135,1.7191877205587944
AMSZ02,BSSZ03,1,0.3805237800445275,0.48515651448569563,1.865680294530223
