ORIGIN_SUBZONE,DESTINATION_SUBZONE,PT_COUNT,VH_COUNT,WK_COUNT,COUNT
1101053,1101053,3,1.6902627170905107,87.06873353086945,91.75899624795996
1101053,1101054,3,0.42077650132367933,0.8857504182407022,4.306526919564382
1101053,1101055,2,1.020411530087891,1.1601836603496936,4.180595190437584
1101053,1101056,8,2.125537152601728,0.0,10.125537152601728
1101053,1101057,6,1.9056550417352687,17.04719946026865,24.95285450200392
1101053,1101060,2,1.0025915404317005,2.5119175948642023,5.514509135295903
1101053,1101061,7,3.0840309389124827,8.607509938776873,18.691540877689356
1101053,1101063,3,1.188226853059327,0.23921742231718554,4.427444275376512
1101053,1101064,3,0.8475151943700917,0.9913045141203609,4.838819708490453
1101053,1101067,1,0.4736797753582011,0.0,1.4736797753582012
1101053,1101069,6,1.5222409525753577,0.0,7.522240952575357
1101053,1101070,1,0.24617337815554782,0.0,1.2461733781555477
1101053,1101071,1,0.22514753545926333,0.0,1.2251475354592634
1101053,1101072,4,3.2457164474545213,4.796320692504832,12.042037139959353
1101053,1101073,7,2.4648394850946973,4.402137145111472,13.866976630206167
1101053,1102052,2,1.0264034044846015,6.417639501387006,9.444042905871608
1101053,1102054,2,1.3902922839232337,3.193860614814746,6.58415289873798
1101053,1102055,4,1.9755510826072535,16.10280394962467,22.078355032231922
1101053,1102057,2,0.891539217845202,0.0,2.891539217845202
1101053,1102058,1,0.2804127430518337,0.0,1.2804127430518337
1101053,1102059,1,0.6334157522714632,0.053153013706967775,1.686568765978431
1101053,1102060,1,0.5603941434544755,0.7820398337554247,2.3424339772099003
1101053,1102068,1,1.0480062306476756,2.8001286959652334,4.848134926612909
1101053,1103051,1,0.7961882478298752,1.4146527685885757,3.210841016418451
1101053,1103052,2,0.6474141949824314,0.0,2.6474141949824315
1101053,1103053,2,1.0134296038023243,1.322951496855067,4.336381100657391
1101053,1103058,3,0.8250002400159301,0.0,3.82500024001593
1101053,1103059,1,0.2765465906130694,0.0,1.2765465906130693
1101053,1103063,4,1.5880400792667644,0.0,5.588040079266764
1101053,1103071,1,0.4012551116989391,0.24487639016062662,1.6461315018595657
1101053,1103072,1,0.7796680906204481,0.0,1.779668090620448
1101053,1103073,1,1.0390648367344928,0.0,2.039064836734493
1101053,1104056,1,0.5030128511314617,0.0,1.5030128511314618
