ORIGIN_SUBZONE,DESTINATION_SUBZONE,PT_COUNT,VH_COUNT,WK_COUNT,COUNT
1101053,1101053,3,1.2047864177467147,71.94432645449032,76.14911287223704
1101053,1101054,3,0.41807815309880025,0.7544860037893133,4.1725641568881136
1101053,1101055,2,0.9540380024243851,2.0521005293155383,5.006138531739923
1101053,1101056,8,1.929212373476493,0.0,9.929212373476492
1101053,1101057,6,1.5582790089855343,13.821550600145512,21.379829609131047
1101053,1101060,2,0.6275150252634356,1.9945460547450755,4.622061080008511
1101053,1101061,7,1.8452748956246625,4.5230784627766045,13.368353358401267
1101053,1101063,3,0.9019821392848848,1.2933680586405294,5.195350197925414
1101053,1101064,3,0.6311271401389738,1.7553918395778623,5.386518979716836
1101053,1101067,1,0.4662113349826732,0.0,1.466211334982673
1101053,1101069,6,1.225906803361881,0.0,7.225906803361881
1101053,1101070,1,0.23844415613716613,0.0,1.2384441561371662
1101053,1101071,1,0.18416625878468493,0.0,1.1841662587846848
1101053,1101072,4,2.6891544781768375,2.230429184150502,8.919583662327339
1101053,1101073,7,1.3915541080438316,5.293859559146664,13.685413667190495
1101053,1102052,2,0.6489798692785778,4.675862352765952,7.32484222204453
1101053,1102054,2,0.9467838868652633,3.223815957271559,6.170599844136822
1101053,1102055,4,1.3989135311580352,12.93703014046358,18.335943671621614
1101053,1102057,2,0.7331417759854426,1.7255356185406652,4.458677394526108
1101053,1102058,1,0.2574191475044339,0.0,1.2574191475044338
1101053,1102059,1,0.5352278607617247,1.1265431913876085,2.661771052149333
1101053,1102060,1,0.520696865842246,1.535155901473698,3.055852767315944
1101053,1102068,1,0.9509816859887886,3.3235424970140133,5.274524183002802
1101053,1103051,1,0.6805935395375127,3.2577289902367093,4.938322529774222
1101053,1103052,2,0.5857756214587889,0.0,2.585775621458789
1101053,1103053,2,0.7964416301806719,4.127810280956293,6.924251911136965
1101053,1103058,3,0.9971930620910896,0.0,3.99719306209109
1101053,1103059,1,0.3095337693926034,0.0,1.3095337693926035
1101053,1103063,4,1.5109721811345433,0.0,5.510972181134544
1101053,1103071,1,0.3164204421179505,0.9690684333003593,2.28548887541831
1101053,1103072,1,0.783927354025404,0.0,1.783927354025404
1101053,1103073,1,0.8806648789390236,0.0,1.8806648789390237
1101053,1104056,1,0.4863730931583846,0.0,1.4863730931583845
1101053,1104059,1,0.3836240800488593,0.0,1.3836240800488593
1101053,1104062,2,0.42127178915745106,0.0,2.421271789157451
1101053,1104066,1,0.41455015695150665,0.0,1.4145501569515067
1101053,1104067,1,0.6333188502869547,0.0,1.6333188502869547
1101053,1104068,3,0.9812810438874319,0.0,3.981281043887432
1101053,1104069,1,0.34525024696733764,0.0,1.3452502469673377
1101053,1104070,1,0.5155639171216901,0.0,1.5155639171216901
1101053,1104072,1,0.44631109418415565,0.0,1.4463110941841557
1101053,1104073,1,0.7500504312034341,0.0,1.7500504312034342
1101053,1105053,2,0.4818570847150078,0.0,2.4818570847150077
1101053,1105054,1,0.3743227384706681,0.0,1.374322738470668
1101053,1105058,1,0.324118524042002,0.0,1.324118524042002
1101053,1105063,4,1.2486479209656272,0.0,5.248647920965627
1101053,1105065,1,0.865347427591108,0.0,1.8653474275911082
1101053,1106071,1,0.39459587059392043,0.0,1.3945958705939203
1101053,1106072,2,0.6121746147073797,0.0,2.6121746147073797
1101053,1106073,1,0.550082501340812,0.0,1.5500825013408122
1101053,1106081,1,0.961216448366259,0.0,1.961216448366259
1101053,1106088,1,0.6477120958879441,0.0,1.647712095887944
1101053,1106090,3,0.5268131993603887,0.0,3.526813199360389
1101053,1106091,2,0.4966159433822304,0.0,2.4966159433822304
1101053,1107052,1,0.3895419115996861,0.0,1.389541911599686
1101053,1107054,1,0.17065750168517166,0.0,1.1706575016851717
1101053,1107057,2,0.26798405778138346,0.0,2.2679840577813835
1101053,1107059,1,0.33911831784322966,0.0,1.3391183178432295
1101053,1107060,1,0.402153036387258,0.0,1.402153036387258
1101053,1107061,4,0.7897786373685711,0.0,4.789778637368571
1101053,1107070,3,0.7493230763132958,0.0,3.7493230763132956
1101053,1107073,1,0.6031793013087565,0.0,1.6031793013087565
1101053,1108058,1,0.49412323684911263,0.0,1.4941232368491126
1101053,1108060,2,0.7181376873647357,0.0,2.718137687364736
1101053,1108061,1,0.6362743443488846,0.0,1.6362743443488847
1101053,1108063,1,0.6915577855273259,0.0,1.6915577855273258
1101053,1108065,1,0.7621366683666355,0.0,1.7621366683666355
1101053,1108066,5,1.4956515662165668,0.0,6.495651566216567
1101053,1108068,2,0.5916706627881588,0.0,2.5916706627881587
1101053,1108072,2,0.3678117849920648,0.0,2.367811784992065
1101053,1108077,1,0.5001353233089315,0.0,1.5001353233089314
1101053,1108078,1,0.3330235585199461,0.0,1.3330235585199461
1101053,1108081,1,0.5846837961225495,0.79903241662369,2.3837162127462395
1101053,1108082,1,0.6400389828989232,0.0,1.6400389828989232
1101053,1108083,3,1.3663682286789254,0.0,4.366368228678925
1101053,1109063,2,0.5284171114336093,0.0,2.528417111433609
1101053,1109064,1,0.5252762933434774,0.0,1.5252762933434774
1101053,1109069,1,0.5052484726045473,0.0,1.5052484726045474
1101053,1109070,2,0.7003111457464903,0.0,2.7003111457464906
1101053,1109071,2,0.7054956590205637,0.0,2.7054956590205634
1101053,1109072,2,0.5612614540229866,0.0,2.5612614540229863
1101053,1109073,1,0.2489056257315609,0.0,1.248905625731561
1101053,1109074,2,0.699904154448462,0.0,2.699904154448462
1101053,1109075,3,0.9179390315252421,0.0,3.917939031525242
1101053,1110052,5,0.6794932541628803,0.0,5.67949325416288
1101053,1110054,4,0.7217555322012378,0.0,4.721755532201238
1101053,1110055,1,0.560064323267908,0.0,1.5600643232679081
1101053,1110057,2,0.8391020450178026,0.0,2.8391020450178024
1101053,1110062,1,0.5451509830099001,0.0,1.5451509830099002
1101053,1110063,2,0.5971343397725037,0.0,2.597134339772504
1101053,1111056,3,0.6999399752792809,0.0,3.699939975279281
1101053,1111061,2,0.4484775883182194,0.0,2.4484775883182195
1101053,1111065,1,0.3849338041710957,0.0,1.3849338041710957
1101053,1111072,2,0.6606891642047472,0.0,2.660689164204747
1101053,1111073,1,0.37568738466060747,0.0,1.3756873846606075
1101053,1111074,1,0.2157033552155434,0.0,1.2157033552155434
1101053,1111076,3,0.7080353744749184,0.0,3.7080353744749184
1101053,1111077,1,0.47030671828418447,0.0,1.4703067182841845
1101053,1111078,1,0.39771478044518566,0.0,1.3977147804451857
1101053,1112051,2,0.9664859169317127,0.0,2.966485916931713
1101053,1112052,8,2.6648134346066943,0.0,10.664813434606694
1101053,1112055,1,0.5432889811951513,0.0,1.5432889811951513
1101053,1112056,2,0.8682704696105018,0.0,2.868270469610502
1101053,1112058,2,0.887330351453157,0.0,2.8873303514531568
1101053,1112059,1,0.6632780297345117,0.0,1.6632780297345118
1101053,1112060,1,0.5356308975308673,0.0,1.5356308975308672
1101053,1112068,1,0.34040080653248317,0.0,1.3404008065324833
1101053,1112071,2,1.571501980080549,0.0,3.5715019800805488
1101053,1112072,1,0.5739727381028513,0.0,1.5739727381028512
1101053,1112073,2,0.8962968984432405,0.0,2.8962968984432402
1101053,1112074,3,1.1463248748420922,0.0,4.146324874842092
1101053,1113052,3,1.6932780951691269,9.782414938363567,14.475693033532695
1101053,1113062,2,1.2539139249016449,4.9013462785349375,8.155260203436583
1101053,1113064,1,1.1301160120969722,2.0801579623544884,4.210273974451461
1101053,1113065,3,1.0237882482327203,3.3938606150532284,7.417648863285949
1101053,1113066,5,1.4983532886216657,0.0,6.498353288621666
1101053,1113068,3,1.4995310780277036,0.0,4.499531078027704
1101053,1113070,2,0.6856866965492362,0.0,2.685686696549236
1101053,1113072,1,0.6101501415902808,0.0,1.6101501415902808
1101053,1113073,3,1.075422963641382,4.864505986601665,8.939928950243047
1101053,1113075,6,2.1195694522393085,3.254856381796812,11.37442583403612
1101053,1113076,3,1.6830878978058024,5.079150916531758,9.762238814337561
1101053,1114059,1,0.5535231838014367,0.0,1.5535231838014367
1101053,1114060,3,0.6338241388195225,0.0,3.6338241388195227
1101053,1114066,2,1.2881666236858127,0.0,3.2881666236858127
1101053,1114069,1,0.6980651458984899,0.0,1.69806514589849
1101053,1114070,1,0.5732260730115566,0.0,1.5732260730115566
1101053,1114073,1,0.8903563440359024,0.0,1.8903563440359024
1101053,1114074,1,0.8146048999033338,0.0,1.8146048999033337
1101053,1114075,4,1.035726985963672,0.0,5.035726985963672
1101053,1114076,1,0.45847136093194624,0.0,1.4584713609319462
1101053,1114077,1,0.7522046817185081,1.2855139124506565,3.0377185941691645
1101053,1114078,7,1.821433075844522,6.993930406109033,15.815363481953556
1101053,1115051,1,0.9319258685719763,0.0,1.9319258685719762
1101053,1115053,2,0.5472367598148661,0.0,2.547236759814866
1101053,1115069,1,0.6066372341290529,0.0,1.606637234129053
1101053,1115070,2,0.6243974639110537,0.0,2.6243974639110537
