ORIGIN_SUBZONE,DESTINATION_SUBZONE,PT_COUNT,VH_COUNT,WK_COUNT,COUNT
AMSZ01,AMSZ01,4,4.592223869988979,44.5490013899509,53.14122525993988
AMSZ01,AMSZ02,5,1.2895026264488334,2.636352463441104,8.925855089889938
AMSZ01,AMSZ03,12,2.0066815105157985,1.8200169135765432,15.826698424092342
AMSZ01,AMSZ04,4,0.8018233194907072,0.48284683680302987,5.284670156293737
AMSZ01,AMSZ05,4,1.8769310386268367,1.449955370642405,7.326886409269242
AMSZ01,AMSZ06,8,1.8595588101379867,0.46879657151907655,10.328355381657063
AMSZ01,AMSZ07,3,1.5721853670788788,0.0,4.572185367078879
AMSZ01,AMSZ09,8,1.4162698239688052,0.3324489679549251,9.74871879192373
AMSZ01,AMSZ10,3,1.046391035531356,0.06403567890051809,4.110426714431874
AMSZ01,AMSZ11,1,0.132314115386552,0.031375533842431025,1.163689649228983
AMSZ01,AMSZ12,5,0.9298553233938158,0.8388628834081764,6.768718206801992
AMSZ01,BDSZ01,2,1.0570726120478346,0.0,3.0570726120478344
AMSZ01,BDSZ03,1,0.6855247930381532,0.0,1.6855247930381532
AMSZ01,BDSZ04,2,0.8896148702254361,0.0,2.889614870225436
AMSZ01,BDSZ06,1,0.7605466304748751,0.0,1.7605466304748751
AMSZ01,BKSZ09,1,0.3380335289815373,0.0,1.3380335289815373
AMSZ01,BMSZ14,1,0.1182405171939227,0.0,1.1182405171939227
AMSZ01,BPSZ03,1,0.3782227971430413,0.0,1.3782227971430414
AMSZ01,BSSZ01,12,3.8859185920340655,0.4721182384731253,16.358036830507192
AMSZ01,BSSZ02,3,1.9484255682994789,0.1520837994107059,5.100509367710185
AMSZ01,BTSZ01,1,0.4933732189558941,0.0,1.4933732189558941
AMSZ01,BTSZ05,1,0.2588257967408445,0.0,1.2588257967408445
AMSZ01,CHSZ03,2,1.3520708115664901,0.0,3.35207081156649
AMSZ01,CKSZ03,4,1.696158605880806,0.0,5.696158605880806
AMSZ01,CKSZ04,1,0.2533208912808548,0.0,1.2533208912808549
AMSZ01,CKSZ05,1,0.19085957143228297,0.0,1.190859571432283
AMSZ01,CKSZ06,1,0.3774661841035844,0.0,1.3774661841035845
AMSZ01,CLSZ03,1,0.34514485023926095,0.0,1.345144850239261
AMSZ01,CLSZ04,1,0.2822736247282724,0.0,1.2822736247282724
AMSZ01,CLSZ05,1,0.24920701447756302,0.0,1.249207014477563
AMSZ01,DTSZ02,3,0.8056844180985456,0.0,3.8056844180985454
AMSZ01,DTSZ09,2,0.19558407101721378,0.0,2.1955840710172136
AMSZ01,DTSZ12,1,0.15208783013614793,0.0,1.152087830136148
AMSZ01,GLSZ02,2,0.4408986973046687,0.0,2.440898697304669
AMSZ01,HGSZ01,1,0.3613454084139657,0.0,1.3613454084139658
AMSZ01,HGSZ02,2,1.291043413527876,0.0,3.291043413527876
AMSZ01,HGSZ03,1,0.6995090667444105,0.0,1.6995090667444104
AMSZ01,HGSZ04,8,4.7954069373035715,0.0,12.795406937303571
AMSZ01,HGSZ05,1,0.7662938332873122,0.0,1.7662938332873122
AMSZ01,HGSZ06,7,1.8526138962820182,0.0,8.85261389628202
AMSZ01,HGSZ07,4,0.6201517035132136,0.0,4.620151703513214
AMSZ01,HGSZ08,2,0.8504501044926186,0.0,2.8504501044926185
AMSZ01,JESZ05,1,0.33533447470625055,0.0,1.3353344747062506
AMSZ01,JWSZ02,1,0.3130270955065147,0.0,1.3130270955065146
AMSZ01,JWSZ04,1,0.49673687431670016,0.0,1.4967368743167002
AMSZ01,JWSZ08,1,0.6852818406059255,0.0,1.6852818406059256
AMSZ01,KLSZ01,1,0.8785609676175267,0.0,1.8785609676175268
AMSZ01,KLSZ02,1,0.2097952989499564,0.0,1.2097952989499565
AMSZ01,KLSZ05,1,0.22611512811667384,0.0,1.2261151281166738
AMSZ01,KLSZ06,1,0.5432244127031757,0.0,1.5432244127031756
AMSZ01,MUSZ01,1,0.23006980413212358,0.0,1.2300698041321236
AMSZ01,NTSZ03,1,0.13659802585515077,0.0,1.1365980258551507
AMSZ01,NVSZ01,1,1.0997303992988063,0.0,2.0997303992988066
AMSZ01,NVSZ02,3,0.9366612180933972,0.0,3.936661218093397
AMSZ01,ORSZ02,5,1.1403183192463076,0.0,6.140318319246307
AMSZ01,OTSZ03,4,1.2067139147547132,0.0,5.2067139147547135
AMSZ01,OTSZ04,1,0.05507717413301137,0.0,1.0550771741330114
AMSZ01,PGSZ02,1,0.49839388439127047,0.0,1.4983938843912705
AMSZ01,PGSZ03,3,0.8933951753526495,0.0,3.8933951753526497
AMSZ01,PGSZ04,2,1.268687068015639,0.0,3.2686870680156392
AMSZ01,PGSZ05,3,1.6545706996103826,0.0,4.654570699610383
AMSZ01,PLSZ04,1,0.0809568424188108,0.0,1.0809568424188107
AMSZ01,PRSZ05,1,0.6951647849101005,0.0,1.6951647849101006
AMSZ01,PRSZ08,1,0.26090724936825754,0.0,1.2609072493682576
AMSZ01,QTSZ05,1,0.31978112592422975,0.0,1.3197811259242298
AMSZ01,QTSZ08,1,0.4162591743572945,0.0,1.4162591743572945
AMSZ01,QTSZ10,1,0.37963723271607785,0.0,1.3796372327160777
AMSZ01,QTSZ11,2,0.8302229693079379,0.0,2.830222969307938
AMSZ01,RCSZ01,1,0.20639388099192077,0.0,1.2063938809919208
AMSZ01,RCSZ03,1,0.08405021341513702,0.0,1.084050213415137
