ORIGIN_SUBZONE,DESTINATION_SUBZONE,PT_COUNT,VH_COUNT,WK_COUNT,COUNT
AMSZ01,AMSZ01,4,4.771033689074395,43.48234742424762,52.253381113322014
AMSZ01,AMSZ02,5,1.3438050438122886,2.8869214303568076,9.230726474169096
AMSZ01,AMSZ03,12,1.180814303328024,2.8181778969126743,15.998992200240698
AMSZ01,AMSZ04,4,0.6583457778945847,0.3551127564910613,5.013458534385646
AMSZ01,AMSZ05,4,1.7198666420343853,1.3139431994067898,7.033809841441175
AMSZ01,AMSZ06,8,1.7282846363566586,0.43138710363522537,10.159671739991884
AMSZ01,AMSZ07,3,1.6319325695067652,0.0,4.631932569506765
AMSZ01,AMSZ09,8,0.997069185971277,0.31756453314455824,9.314633719115836
AMSZ01,AMSZ10,3,0.9255980949506485,0.068407731278897,3.9940058262295457
AMSZ01,AMSZ11,1,0.10557856802159954,0.0610081672668156,1.1665867352884152
AMSZ01,AMSZ12,5,0.6872215679940055,0.5871130404989383,6.274334608492944
AMSZ01,BDSZ01,2,1.1591449610289353,0.0,3.159144961028935
AMSZ01,BDSZ03,1,0.6141293352031396,0.0,1.6141293352031396
AMSZ01,BDSZ04,2,0.8718414586088089,0.0,2.871841458608809
AMSZ01,BDSZ06,1,0.7466344791157934,0.0,1.7466344791157935
AMSZ01,BKSZ09,1,0.33714016167054767,0.0,1.3371401616705476
AMSZ01,BMSZ14,1,0.160332883709384,0.0,1.160332883709384
AMSZ01,BPSZ03,1,0.29316116345490173,0.0,1.2931611634549016
AMSZ01,BSSZ01,12,3.8469750395749847,0.4862063824541079,16.333181422029092
AMSZ01,BSSZ02,3,1.877564008434467,0.1868597411642558,5.064423749598722
AMSZ01,BTSZ01,1,0.47607328946809935,0.0,1.4760732894680992
AMSZ01,BTSZ05,1,0.2226545242483688,0.0,1.2226545242483688
AMSZ01,CHSZ03,2,1.4223494827006307,0.0,3.4223494827006307
AMSZ01,CKSZ03,4,1.76883785504124,0.0,5.76883785504124
AMSZ01,CKSZ04,1,0.27591157286639373,0.0,1.2759115728663937
AMSZ01,CKSZ05,1,0.2318403160164072,0.0,1.2318403160164073
AMSZ01,CKSZ06,1,0.5091424871002985,0.0,1.5091424871002985
AMSZ01,CLSZ03,1,0.42154068455180693,0.0,1.421540684551807
AMSZ01,CLSZ04,1,0.28512568663574545,0.0,1.2851256866357454
AMSZ01,CLSZ05,1,0.23551788432823656,0.0,1.2355178843282366
AMSZ01,DTSZ02,3,0.7112350307842932,0.0,3.711235030784293
AMSZ01,DTSZ09,2,0.15929761265503853,0.0,2.1592976126550387
AMSZ01,DTSZ12,1,0.16250629661057256,0.0,1.1625062966105726
AMSZ01,GLSZ02,2,0.44878186945459764,0.0,2.4487818694545975
AMSZ01,HGSZ01,1,0.40080387367811554,0.0,1.4008038736781154
AMSZ01,HGSZ02,2,1.5419141921365116,0.0,3.5419141921365114
AMSZ01,HGSZ03,1,0.7550223479887233,0.0,1.7550223479887233
AMSZ01,HGSZ04,8,4.427789261707733,0.0,12.427789261707733
AMSZ01,HGSZ05,1,0.7808401995314288,0.0,1.7808401995314287
AMSZ01,HGSZ06,7,1.9596050574891202,0.0,8.95960505748912
AMSZ01,HGSZ07,4,0.7723166338461229,0.0,4.772316633846123
AMSZ01,HGSZ08,2,0.8288700458487255,0.0,2.8288700458487255
AMSZ01,JESZ05,1,0.33754328860963034,0.0,1.3375432886096303
AMSZ01,JWSZ02,1,0.3366374798165885,0.0,1.3366374798165885
AMSZ01,JWSZ04,1,0.5667105328685292,0.0,1.5667105328685293
AMSZ01,JWSZ08,1,0.6534570181959725,0.0,1.6534570181959725
AMSZ01,KLSZ01,1,0.905643899954325,0.0,1.905643899954325
AMSZ01,KLSZ02,1,0.22835847667180287,0.0,1.228358476671803
AMSZ01,KLSZ05,1,0.20928275484276118,0.0,1.2092827548427612
AMSZ01,KLSZ06,1,0.5852343690367561,0.0,1.585234369036756
AMSZ01,MUSZ01,1,0.23617916953569007,0.0,1.23617916953569
AMSZ01,NTSZ03,1,0.12171734450804036,0.0,1.1217173445080404
AMSZ01,NVSZ01,1,1.168056498322337,0.0,2.168056498322337
AMSZ01,NVSZ02,3,0.9779657914024075,0.0,3.9779657914024074
AMSZ01,ORSZ02,5,1.1249363388846743,0.0,6.124936338884674
AMSZ01,OTSZ03,4,1.1731768716724207,0.0,5.173176871672421
AMSZ01,OTSZ04,1,0.07496865920414188,0.0,1.0749686592041419
