DESTINATION_SUBZONE,LU_H,LU_W,LU_O
1112074,0.6483516483516484,0.2263736263736264,0.1252747252747253
1113052,0.5499999999999999,0.22272727272727275,0.2272727272727273
1113062,0.4331337325349301,0.2894211576846307,0.2774451097804391
1113064,0.5240875912408759,0.2978102189781022,0.17810218978102188
1113065,0.5785123966942148,0.26033057851239666,0.1611570247933884
1113066,0.59958071278826,0.24109014675052406,0.1593291404612159
1113068,0.5139664804469274,0.34636871508379885,0.13966480446927373
1113069,0.5308056872037915,0.20853080568720378,0.2606635071090047
1113070,0.566412213740458,0.2732824427480916,0.16030534351145037
1113071,0.6235294117647059,0.27352941176470585,0.10294117647058824
1113072,0.6220302375809936,0.21166306695464362,0.16630669546436286
1113073,0.31008717310087175,0.5404732254047323,0.14943960149439603
1113074,0.4348894348894349,0.3955773955773955,0.16953316953316952
1113075,0.18214285714285713,0.48999999999999994,0.32785714285714285
1113076,0.4597839135654262,0.29531812725090034,0.24489795918367346
1114059,0.3727087576374745,0.3543788187372709,0.2729124236252546
1114060,0.1812627291242363,0.5091649694501019,0.30957230142566194
1114061,0.5604113110539846,0.26221079691516713,0.17737789203084836
1114063,0.4586776859504132,0.33057851239669417,0.21074380165289253
1114066,0.21284019539427776,0.4633635729239358,0.32379623168178645
1114068,0.3340122199592668,0.48268839103869654,0.18329938900203666
1114069,0.47128712871287126,0.22970297029702968,0.299009900990099
1114070,0.5630434782608695,0.24130434782608695,0.19565217391304343
1114071,0.5266990291262136,0.2815533980582524,0.19174757281553398
1114072,0.5163636363636364,0.3436363636363636,0.13999999999999999
1114073,0.5246636771300449,0.25112107623318386,0.2242152466367713
1114074,0.2837370242214533,0.47520184544406,0.24106113033448676
1114075,0.39909297052154197,0.3900226757369615,0.21088435374149658
1114076,0.3197781885397412,0.4491682070240296,0.23105360443622922
1114077,0.38170731707317074,0.373170731707317,0.2451219512195122
1114078,0.42629904559915166,0.4093319194061506,0.16436903499469777
1115051,0.2621127879269261,0.369340746624305,0.3685464654487688
1115052,0.6420581655480985,0.13870246085011187,0.21923937360178972
1115053,0.576530612244898,0.2423469387755102,0.18112244897959184
1115054,0.5907692307692307,0.2646153846153846,0.1446153846153846
1115057,0.6623376623376623,0.13961038961038963,0.19805194805194806
1115058,0.5270270270270271,0.2945945945945946,0.1783783783783784
1115059,0.43944636678200694,0.273356401384083,0.28719723183391005
1115060,0.6630434782608695,0.16666666666666666,0.17028985507246375
1115061,0.5074626865671642,0.23507462686567163,0.2574626865671642
1115062,0.6178343949044586,0.21337579617834396,0.16878980891719747
1115063,0.6512345679012346,0.16049382716049385,0.1882716049382716
